answer,predictions,exact_match,precision,recall,f1_score
q.d.,,0,0.0,0.0,0.0
vasodilated,methylene blue. pod [SEP],0,0.0,0.0,0.0
 bp 172/100 ,,0,0.0,0.0,0.0
a computerized tomography scan,"than left, and the deep gray and white matters suspicious for proximal middle cerebral artery stem occlusion or stenosis. [SEP]",0,0.0,0.0,0.0
qid,,0,0.0,0.0,0.0
persistently acidotic,,0,0.0,0.0,0.0
chest x-ray,,0,0.0,0.0,0.0
blood pressure is 140/80,,0,0.0,0.0,0.0
isosorbide mononitrate,,0,0.0,0.0,0.0
pathology,,0,0.0,0.0,0.0
chest pain,,0,0.0,0.0,0.0
p.o. intake,,0,0.0,0.0,0.0
ipf,##pf diagnosed in 1986 [SEP],0,0.0,0.0,0.0
upset stomach,,0,0.0,0.0,0.0
gram positive cocci,,0,0.0,0.0,0.0
an mri,,0,0.0,0.0,0.0
an mri,,0,0.0,0.0,0.0
the chest x-ray,,0,0.0,0.0,0.0
bmi: 30.2,,0,0.0,0.0,0.0
possible lower extremity cellulitis,,0,0.0,0.0,0.0
betadine paint,to assist with wound care including betadine paint to incisions daily. [SEP],0,1.0,0.16666666666666666,0.2857142857142857
cardiac catheterization,,0,0.0,0.0,0.0
2078-12-13,,0,0.0,0.0,0.0
ldl of 142,"ldl of 142, and an hdl of 39. [SEP]",0,1.0,0.3333333333333333,0.5
diabetes,", hypothyroidism, dementia, [SEP]",0,0.0,0.0,0.0
80 mg,,0,0.0,0.0,0.0
oxycodone,,0,0.0,0.0,0.0
300 mg,300 mg po tid [SEP],0,1.0,0.4,0.5714285714285715
b.i.d.,,0,0.0,0.0,0.0
30 days,[SEP],0,0.0,0.0,0.0
 a1c in october was 7,,0,0.0,0.0,0.0
poor breath sounds,,0,0.0,0.0,0.0
" blood pressures at home, which range at about 126/81 to 142/92","he can quit his evening jobs and will be able to increase his exercise capacity such that he will be doing more walking with that job. he has no chest pain, shortness of breath, palpitations, presyncope, or syncope with exertion. he has no signs",0,0.09090909090909091,0.022727272727272728,0.03636363636363636
metformin ,,0,0.0,0.0,0.0
once a day.,all of your other medicines as you were before. [SEP],0,0.0,0.0,0.0
bp: 162/78 ,: 18 [SEP],0,0.0,0.0,0.0
echo,,0,0.0,0.0,0.0
electrocardiogram,,0,0.0,0.0,0.0
heparin,inr between 2 - 3. [SEP],0,0.0,0.0,0.0
qid,inhaler 2 puff inh qid [SEP],0,1.0,0.16666666666666666,0.2857142857142857
a ct scan of his abdomen / pelvis,,0,0.0,0.0,0.0
325 mg,) aspirin 325 mg p. o. q. day. 5 ) synthroid 0. 100 [SEP],0,1.0,0.16666666666666666,0.2857142857142857
a urinary tract infection,"and also an antibiotic, levofloxacin, for a urinary tract infection which you should take for 4 more days. see dr. [SEP]",0,1.0,0.19047619047619047,0.32
copd,,0,0.0,0.0,0.0
hypercholesterolemia,##lemia gerd [SEP],0,0.0,0.0,0.0
the echocardiogram,,0,0.0,0.0,0.0
tid,mg po tid hold if : diarrhea [SEP],0,1.0,0.14285714285714285,0.25
guaiac-positive,,0,0.0,0.0,0.0
chronic lbp,,0,0.0,0.0,0.0
150/50   left arm,50 left arm [SEP],0,0.6666666666666666,0.5,0.5714285714285715
 bp:  149/75 mm hg,,0,0.0,0.0,0.0
angiography,,0,0.0,0.0,0.0
once a day,mg once a day ; imdur 30 [SEP],0,1.0,0.42857142857142855,0.6
20 meq,,0,0.0,0.0,0.0
qpm,,0,0.0,0.0,0.0
follow hgbaic - was 6.5,,0,0.0,0.0,0.0
q4-6 hours prn,,0,0.0,0.0,0.0
pain,strictly a result of a musculoskeletal pain. this pain [SEP],0,1.0,0.1,0.18181818181818182
corynebacterium,,0,0.0,0.0,0.0
ketosis,,0,0.0,0.0,0.0
neuropathy,", neurontin, celexa. [SEP]",0,0.0,0.0,0.0
previous baseline creatinine,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
qid,##r 2 puff inh qid [SEP],0,1.0,0.16666666666666666,0.2857142857142857
40 mg,while in - house. she was [SEP],0,0.0,0.0,0.0
q. h.s.,"q. h. s., flomax 0.",0,0.5,0.2,0.28571428571428575
a vvi pacer placement,,0,0.0,0.0,0.0
a chest xray,,0,0.0,0.0,0.0
persistent hypertension.,,0,0.0,0.0,0.0
qhs,,0,0.0,0.0,0.0
q.d.,") coumadin 5 mg p. o. q. h. s., ( 10 ) multivitamins 1 tablet [SEP]",0,0.0,0.0,0.0
coumadin,between 2 and 3. [SEP],0,0.0,0.0,0.0
the patient urinalysis,,0,0.0,0.0,0.0
q.h.s.,"., ( 19 ) pulmicort inhaled 1 puff b. i. d., ( 20 ) celebrex 100 mg [SEP]",0,0.0,0.0,0.0
chest x-ray,,0,0.0,0.0,0.0
dm,"speech,",0,0.0,0.0,0.0
hyperlipidemia,on lipitor 80. [SEP],0,0.0,0.0,0.0
creatinine,##tinine 1. 6 ). [SEP],0,0.0,0.0,0.0
q.i.d. p.r.n.,,0,0.0,0.0,0.0
coumadin,##gulation given his atrial fibrillation and [SEP],0,0.0,0.0,0.0
1 inches,##glycerin paste 2 % 1 inches tp bid [SEP],0,1.0,0.25,0.4
10 mg,,0,0.0,0.0,0.0
a ct showed,[SEP],0,0.0,0.0,0.0
b.i.d.,,0,0.0,0.0,0.0
40mil/eq,"##cet one to two tabs. q. 4 prn, kcl 40mil / eq p. o. b. i. d. and [SEP]",0,0.0,0.0,0.0
this echocardiogram,,0,0.0,0.0,0.0
glucotrol xl,a day. she should see her [SEP],0,0.0,0.0,0.0
qd,,0,0.0,0.0,0.0
ptx,,0,0.0,0.0,0.0
the previous tracing,abnormalities as previously noted persist without major change. [SEP],0,0.0,0.0,0.0
the patient &apos;s admitting chest x-ray,admitting chest x - ray showed an elevated left hemidiaphragm consistent with atelectasis versus splinting on that side. [SEP],0,0.3333333333333333,0.1111111111111111,0.16666666666666666
aspiration pneumonia.,was initially treated empirically with [SEP],0,0.0,0.0,0.0
blood pressure 140/64,,0,0.0,0.0,0.0
an echocardiogram,,0,0.0,0.0,0.0
his ecg,,0,0.0,0.0,0.0
-bp: 146/77 ,,0,0.0,0.0,0.0
prophylaxis,,0,0.0,0.0,0.0
tylenol ( acetaminophen ),,0,0.0,0.0,0.0
3.01 ,,0,0.0,0.0,0.0
pneumonia,,0,0.0,0.0,0.0
sinus node dysfunction,) sinus node dysfunction s / p pacemaker [SEP],0,1.0,0.42857142857142855,0.6
ekg,"left axis deviation, lvh, nonspecific st - t changes",0,0.0,0.0,0.0
650 mg,"p. r. n., albut",0,0.0,0.0,0.0
headache,mg tablet sig : two ( 2 ) tablet po bid ( 2 times a day ) as needed for headache. [SEP],0,1.0,0.058823529411764705,0.1111111111111111
one tablet,. o. daily.,0,0.0,0.0,0.0
bp: 190/116,,0,0.0,0.0,0.0
hs.,difficulties [SEP],0,0.0,0.0,0.0
qd,to toprol xl 200 q,0,0.0,0.0,0.0
aggressive bowel regime,"requiring intravenous fluids, however, on 03 / 07 / 92, she had a large bowel movement, after aggressive bowel regime, felt significantly better, was able to tolerate po & apos ; s. [SEP]",0,1.0,0.10344827586206896,0.1875
an angiogram,severe tibial disease,0,0.0,0.0,0.0
left humerus film series,humerus film series demonstrated no evidence of fracture or displacement. [SEP],0,0.75,0.2727272727272727,0.39999999999999997
enterococcus,,0,0.0,0.0,0.0
atelectasis,,0,0.0,0.0,0.0
lovenox,,0,0.0,0.0,0.0
diabetes,,0,0.0,0.0,0.0
a proximal diaphyseal comminuted tibial fracture,##minuted tibial fracture with six proximal and two distal screws. [SEP],0,0.5,0.2727272727272727,0.3529411764705882
atypical small cell carcinoma of the lung,,0,0.0,0.0,0.0
initial exam,,0,0.0,0.0,0.0
coumadin,,0,0.0,0.0,0.0
his neurological exam,,0,0.0,0.0,0.0
pathology,,0,0.0,0.0,0.0
colonoscopy,"##tis who was found to have colon cancer on colonoscopy, which was performed in march of 2004. [SEP]",0,1.0,0.05555555555555555,0.10526315789473684
gerd prophylaxis.,,0,0.0,0.0,0.0
depression,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
acute coronary syndrome,,0,0.0,0.0,0.0
q.4h. p.r.n.,"p. r. n., albut",0,0.0,0.0,0.0
fluid,,0,0.0,0.0,0.0
pcp,"##cp, james will be",0,0.0,0.0,0.0
finger blood glucose 156 two hours pp,,0,0.0,0.0,0.0
the patient 's pulmonary hypertension,[SEP],0,0.0,0.0,0.0
325mg,,0,0.0,0.0,0.0
dessication,,0,0.0,0.0,0.0
x10 days,"., cefpodoxime proxetil 200 mg p. o. b. i. d. x10 days, flonase [SEP]",0,1.0,0.15384615384615385,0.2666666666666667
0.5,,0,0.0,0.0,0.0
constipation,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
mild concentric left ventricular hypertrophy,to 65 %,0,0.0,0.0,0.0
q.d.,,0,0.0,0.0,0.0
candida,,0,0.0,0.0,0.0
the abdominal and pelvic ct scans,##creatic mass ; a 2 cm ovarian cyst. [SEP],0,0.0,0.0,0.0
cta,,0,0.0,0.0,0.0
an apr,##pr in 1989 for rectal carcinoma and has been doing following radiation therapy and 5fu. [SEP],0,0.0,0.0,0.0
q.h.s. p.r.n.,,0,0.0,0.0,0.0
lung examination,,0,0.0,0.0,0.0
acei,,0,0.0,0.0,0.0
fine needle aspiration,,0,0.0,0.0,0.0
blood cltures,,0,0.0,0.0,0.0
fevers,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
acid reflux,"ppi, nexium, for concerns of acid reflux. [SEP]",0,1.0,0.25,0.4
labetalol,,0,0.0,0.0,0.0
fever,gentamycin were initiated on admission and an lp was done due to the clinical issues of respiratory distress and fever on admission to the cmed. [SEP],0,1.0,0.038461538461538464,0.07407407407407407
an mri,,0,0.0,0.0,0.0
severe coagulopathy,units of platelets. [SEP],0,0.0,0.0,0.0
her cancer,[SEP],0,0.0,0.0,0.0
12 mg,,0,0.0,0.0,0.0
a massive occipital spontaneous hemorrhage into the l ventricle,. [SEP],0,0.0,0.0,0.0
requirement,,0,0.0,0.0,0.0
inducible vt,,0,0.0,0.0,0.0
ec bacteremia,bacteremia and [SEP],0,0.5,0.3333333333333333,0.4
100 mg,,0,0.0,0.0,0.0
2092-11-19,,0,0.0,0.0,0.0
2080-07-11,,0,0.0,0.0,0.0
physical exam,to have an asymmetric prostate with prominence on the left and a question of a nodule. [SEP],0,0.0,0.0,0.0
mri scan of the cervical and thoracic spine,,0,0.0,0.0,0.0
anemic,"there had begun to manage him with transfusions, and low dose hydroxyurea. [SEP]",0,0.0,0.0,0.0
recent computerized tomography scan,,0,0.0,0.0,0.0
hypertension,"##pb ~ 160 today, and sbp 120 the following day. check ck / tpns. continue iv",0,0.0,0.0,0.0
until 3/29,,0,0.0,0.0,0.0
anxiety.,,0,0.0,0.0,0.0
investigation,,0,0.0,0.0,0.0
2077-06-29,,0,0.0,0.0,0.0
81mg,81m,0,0.0,0.0,0.0
constipation,,0,0.0,0.0,0.0
cxr,,0,0.0,0.0,0.0
2077-08-04,"##ntin, ida [SEP]",0,0.0,0.0,0.0
sliding scale.,,0,0.0,0.0,0.0
headaches,,0,0.0,0.0,0.0
ekg,hypertrophy and incomplete,0,0.0,0.0,0.0
nph,maintained on a stable regimen of nph 60 units [SEP],0,1.0,0.1,0.18181818181818182
bp=142/ 67,,0,0.0,0.0,0.0
a mammogram,,0,0.0,0.0,0.0
glucophage ,[SEP],0,0.0,0.0,0.0
b.i.d.,"##se nasal 1 - 2 sprays b. i. d., ( 18 ) xalatan 1 drop ocular. [SEP]",0,0.0,0.0,0.0
ativan.,,0,0.0,0.0,0.0
klebsiella,,0,0.0,0.0,0.0
the patient &apos;s fluid collection,,0,0.0,0.0,0.0
yeast,,0,0.0,0.0,0.0
the patient's pain,,0,0.0,0.0,0.0
500 mg,"p. o. t. i. d., keflex 500 mg p. o. q. i. d. [SEP]",0,1.0,0.14285714285714285,0.25
coumadin,,0,0.0,0.0,0.0
five days,,0,0.0,0.0,0.0
while in-house,with her [SEP],0,0.0,0.0,0.0
5/7.5,"##a 81, zoloft [SEP]",0,0.0,0.0,0.0
q6h prn,maalox - tablets quick dissolve / chewable 1 - 2 tab po q6h prn upset stomach [SEP],0,1.0,0.14285714285714285,0.25
bid,,0,0.0,0.0,0.0
40 mg,. [SEP],0,0.0,0.0,0.0
q.i.d.,,0,0.0,0.0,0.0
sab,,0,0.0,0.0,0.0
toradol,##ly 10 mg every 4 hours as needed for pain. [SEP],0,0.0,0.0,0.0
physical examination,"##morphic infant, well saturated and perfused with multiple bruises noted over the upper legs, left arm and chest. [SEP]",0,0.0,0.0,0.0
hypotension,her [SEP],0,0.0,0.0,0.0
htn:,,0,0.0,0.0,0.0
pressure 150/98,,0,0.0,0.0,0.0
a proximal diaphyseal comminuted tibial fracture,##minuted tibial fracture with six proximal and two distal screws. [SEP],0,0.5,0.2727272727272727,0.3529411764705882
itching,. n. itching. [SEP],0,1.0,0.3333333333333333,0.5
respiratory rates,,0,0.0,0.0,0.0
antibiotics,,0,0.0,0.0,0.0
the frozen section,,0,0.0,0.0,0.0
enterococci,in the wound. [SEP],0,0.0,0.0,0.0
pericardiocentesis,,0,0.0,0.0,0.0
2d,/ c. htn was [SEP],0,0.0,0.0,0.0
this echocardiogram,,0,0.0,0.0,0.0
rigid sigmoidoscopy,,0,0.0,0.0,0.0
during wake hours,##s 1 neb neb q3h instructions : during wake hours [SEP],0,1.0,0.3,0.4615384615384615
depression,,0,0.0,0.0,0.0
five jackson-pratt drains,"stapling across the gastroduodenal junction, introduction of five jackson - pratt drains into the retroperitoneal mass, cholecystotomy tube, gastrostomy tube, and jejunostomy tube. [SEP]",0,0.6666666666666666,0.08695652173913043,0.15384615384615383
60 mg,,0,0.0,0.0,0.0
coronary ischemia,"evidence of ischemia, valvular regurgitation, or compromised ventricular function. [SEP]",0,0.5,0.1,0.16666666666666669
155/65,% on 4l 155 / 65 neuro : a & o x3 [SEP],0,0.0,0.0,0.0
5 mg,,0,0.0,0.0,0.0
a subsequent workup,,0,0.0,0.0,0.0
follow up ct scan,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
coronary artery disease,,0,0.0,0.0,0.0
abdominal distention,,0,0.0,0.0,0.0
ct scan,,0,0.0,0.0,0.0
an echocardiogram,,0,0.0,0.0,0.0
catheterization,"ejection fraction of 50 %, no mitral regurgitation, insufficiency or hypokinesis. [SEP]",0,0.0,0.0,0.0
a bone marrow biopsy,##zine. [SEP],0,0.0,0.0,0.0
the light reflex,light reflex was slightly slow but equal and intact direct and indirectly. [SEP],0,0.6666666666666666,0.15384615384615385,0.25
nauseated,,0,0.0,0.0,0.0
abdominal aortic aneurysm,,0,0.0,0.0,0.0
presumed bronchitis,##chitis and to [SEP],0,0.0,0.0,0.0
presumed bronchitis,##onchitis and to [SEP],0,0.0,0.0,0.0
2079-02-03,- 02 - 03 educare - pullman team d intern admit note [SEP],0,0.0,0.0,0.0
coumadin,,0,0.0,0.0,0.0
sepsis,,0,0.0,0.0,0.0
b.i.d.,,0,0.0,0.0,0.0
ntg 1/150 ( nitroglycerin 1/150 ( 0.4 mg ) ),) ) [SEP],0,0.0,0.0,0.0
q.4h. p.r.n.,". p. r. n. pain, ambien [SEP]",0,0.0,0.0,0.0
an endometrial biopsy,,0,0.0,0.0,0.0
pigtail cath drain,cath drain. [SEP],0,0.6666666666666666,0.6666666666666666,0.6666666666666666
his sugars,,0,0.0,0.0,0.0
hba1c 05/13/2108 6.70,,0,0.0,0.0,0.0
3 mcg per kg per minute continuous,,0,0.0,0.0,0.0
the mri,,0,0.0,0.0,0.0
urinalysis,,0,0.0,0.0,0.0
abdominal series,,0,0.0,0.0,0.0
untreated diabetes,,0,0.0,0.0,0.0
a permanent pacemaker implantation,,0,0.0,0.0,0.0
an ultrasound,", who on a routine follow - up examination complained of left side pain and had an ultrasound that",0,1.0,0.11764705882352941,0.21052631578947367
qd,,0,0.0,0.0,0.0
a small bleed,,0,0.0,0.0,0.0
heart exam,,0,0.0,0.0,0.0
2074-10-01,"albert # 7000963 tuesday, october 01, 2074 [SEP]",0,0.0,0.0,0.0
a bone marrow biopsy,,0,0.0,0.0,0.0
orif,,0,0.0,0.0,0.0
drugs/beta-blocker.,blocker. [SEP],0,0.0,0.0,0.0
sliding scale,"sliding scale subcutaneously q. 6 h., imodium a - d [SEP]",0,1.0,0.2,0.33333333333333337
qpm,,0,0.0,0.0,0.0
htn,,0,0.0,0.0,0.0
during this hospitalization.,during this hospitalization. [SEP],0,1.0,0.75,0.8571428571428571
meropenem,,0,0.0,0.0,0.0
rupture,,0,0.0,0.0,0.0
rupture,,0,0.0,0.0,0.0
50,"##tensive, lopressor dose reduced to 50. pod 16, [SEP]",0,1.0,0.1111111111111111,0.19999999999999998
ekg,,0,0.0,0.0,0.0
a small myocardial infarction,,0,0.0,0.0,0.0
lasix,"##ysfunction. iv lasix 40 in ed, [SEP]",0,1.0,0.14285714285714285,0.25
neurologic checks,hour and then every two hours to monitor for change in neurologic examination. [SEP],0,0.5,0.07142857142857142,0.125
insulin,this issue will need to be addressed [SEP],0,0.0,0.0,0.0
insulin,this issue will need to be addressed [SEP],0,0.0,0.0,0.0
sputum cultures,,0,0.0,0.0,0.0
qid,,0,0.0,0.0,0.0
a myoview,,0,0.0,0.0,0.0
motrin ( ibuprofen ),,0,0.0,0.0,0.0
er evaluation,"##pnea as well as mental status changes, including loss of short term memory and brief unresponsive period after one dose of iv benadry and steroids prior to ct scan. [SEP]",0,0.0,0.0,0.0
ldl 102.,,0,0.0,0.0,0.0
electrocardiogram,,0,0.0,0.0,0.0
10 mg,,0,0.0,0.0,0.0
during this admission,,0,0.0,0.0,0.0
an i&d,at this hospital he underwent an i & d ( 03 - 17 ) of a right foot infection and subsequently underwent [SEP],0,0.5,0.05263157894736842,0.09523809523809525
vre infection in the urine,,0,0.0,0.0,0.0
heent,and dorsal aspect of the neck to the mid cervical level. [SEP],0,0.0,0.0,0.0
dm,". no changes made today. pt encouraged to make appt w / nutrition to assist w / dm diet and wt loss. keep upcoming appt at promptcare for eye exam. htn uncontrolled w / addition of hctz, on acei also for renal protection. per pcp, add atenolol 25mg qd. potential",0,1.0,0.021739130434782608,0.042553191489361694
ppi,"gerd prophylaxis. at one point, she [SEP]",0,0.0,0.0,0.0
his disease condition,,0,0.0,0.0,0.0
repair,,0,0.0,0.0,0.0
these symptoms.,symptoms. ). [SEP],0,0.5,0.5,0.5
an mri,,0,0.0,0.0,0.0
her asthma,,0,0.0,0.0,0.0
his presumed aspiration pneumonia,"presumed aspiration pneumonia, although [SEP]",0,0.75,0.6,0.6666666666666665
her isordil,,0,0.0,0.0,0.0
metastatic breast cell ca,,0,0.0,0.0,0.0
an echocardiogram,,0,0.0,0.0,0.0
agonal breathing,[SEP],0,0.0,0.0,0.0
2095-09-04,,0,0.0,0.0,0.0
pain,6h. as needed ( for pain ). [SEP],0,1.0,0.16666666666666666,0.2857142857142857
"the head , eyes , ears , nose , throat exam",noted. [SEP],0,0.0,0.0,0.0
the electrocardiogram,,0,0.0,0.0,0.0
her relative hypothyroidism,medication is thyrolar for her relative hypothyroidism following resection. [SEP],0,1.0,0.3,0.4615384615384615
5,,0,0.0,0.0,0.0
a head mri,,0,0.0,0.0,0.0
q.p.m.,,0,0.0,0.0,0.0
increased transfusions,"##pnea, which were not particularly improved by increased transfusions or alterations of hydroxy urea. [SEP]",0,1.0,0.13333333333333333,0.23529411764705882
142/60,,0,0.0,0.0,0.0
his peritoneal fluid,,0,0.0,0.0,0.0
"144/70,",,0,0.0,0.0,0.0
general exam,,0,0.0,0.0,0.0
168/78,"##p, no sob [SEP]",0,0.0,0.0,0.0
81 mg,,0,0.0,0.0,0.0
40 units,"12 units before breakfast, [SEP]",0,0.5,0.2,0.28571428571428575
the patient &apos;s abdominal ct scan,,0,0.0,0.0,0.0
145/79,,0,0.0,0.0,0.0
coronary artery disease,,0,0.0,0.0,0.0
10 mg,,0,0.0,0.0,0.0
hyperthyroid disease,,0,0.0,0.0,0.0
incomplete coronary vascularization,,0,0.0,0.0,0.0
ct,,0,0.0,0.0,0.0
hypertension,. hypertension. 3. hyperlipidemia. [SEP],0,1.0,0.25,0.4
extremely dyssynchronous,,0,0.0,0.0,0.0
50 mg,"lt ; 100, hr & lt",0,0.0,0.0,0.0
 bp 172/100 ,,0,0.0,0.0,0.0
morphine,,0,0.0,0.0,0.0
urinary tract infection,,0,0.0,0.0,0.0
lipitor,day. [SEP],0,0.0,0.0,0.0
lp,,0,0.0,0.0,0.0
chest pain,##bp & lt ; 100 [SEP],0,0.0,0.0,0.0
number of doses required (approximate):10,,0,0.0,0.0,0.0
the ct of head and neck,,0,0.0,0.0,0.0
convulsive seizures,neuro : the patient has a history of convulsive seizures and [SEP],0,1.0,0.18181818181818182,0.3076923076923077
cns mets,,0,0.0,0.0,0.0
percocet,,0,0.0,0.0,0.0
cardiac surgery,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
peptic ulcer disease,,0,0.0,0.0,0.0
chest x-ray,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
qhs prn,,0,0.0,0.0,0.0
pain,"##us lidocaine every 8 hours if needed for severe pain only can use mylanta without lidocaine more frequently bland diet, no caffeine, chilli, or alcohol... [SEP]",0,1.0,0.038461538461538464,0.07407407407407407
chest pain,sbp & lt ; [ ]. [SEP],0,0.0,0.0,0.0
phantom limb pain.,be mostly phantom limb pain. the acute pain service was,0,1.0,0.3,0.4615384615384615
60 meq,,0,0.0,0.0,0.0
cxr,with atelectasis vs. consolidation [SEP],0,0.0,0.0,0.0
dilt,,0,0.0,0.0,0.0
lower extremity non-invasives,ribreefcheampner for further intervention. [SEP],0,0.0,0.0,0.0
blood pressures at home are as high as 140-160,dropping to the 130 systolic in the evenings. [SEP],0,0.0,0.0,0.0
recurrent angina,"90 % left main, 95 % ostial lad and 30 to 40 % mid - lad with an occluded rca. [SEP]",0,0.0,0.0,0.0
presumed hospital aquired pna,,0,0.0,0.0,0.0
2078-10-05,,0,0.0,0.0,0.0
meningoma,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
atrial clot,disease in the setting of his known atrial clot [SEP],0,1.0,0.2,0.33333333333333337
his low left ventricular ejection fraction,"low left ventricular ejection fraction, but he is clinically stable on ace inhibitors, digoxin, coumadin, and aspirin. [SEP]",0,0.8333333333333334,0.2777777777777778,0.4166666666666667
diabetes,"dementia, [SEP]",0,0.0,0.0,0.0
oral analgesics,,0,0.0,0.0,0.0
the patient &apos;s fluid collection,##heter was not adequately draining the patient & apos ; s fluid collection. [SEP],0,0.8,0.3333333333333333,0.47058823529411764
your incisions,their own. [SEP],0,0.0,0.0,0.0
his underlying rhythm,,0,0.0,0.0,0.0
1 tab,0. 4 mg ) 1 tab sl q5min x 3 [SEP],0,1.0,0.2,0.33333333333333337
a chronic issue,with flex,0,0.0,0.0,0.0
bleeding from the liver,,0,0.0,0.0,0.0
blood culture,no growth to date. [SEP],0,0.0,0.0,0.0
the chest x-ray,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
bmi 35.1 ,bmi 35. 1 by last weight in the,0,0.5,0.125,0.2
40 mg,,0,0.0,0.0,0.0
1 tab,", multivitamin 1 tab daily, toprol - xl 50 [SEP]",0,1.0,0.25,0.4
40 mg,##ix ( pantoprazole ) 40 mg po qd [SEP],0,1.0,0.2857142857142857,0.4444444444444445
b.i.d.,,0,0.0,0.0,0.0
q. p.m,,0,0.0,0.0,0.0
pseudomonal sepsis,,0,0.0,0.0,0.0
a computerized tomography scan,white matters suspicious for proximal middle cerebral artery stem occlusion or stenosis. [SEP],0,0.0,0.0,0.0
hemoptysis,as wegner & apos ; s and goodpasture & apos ;,0,0.0,0.0,0.0
spasticity,,0,0.0,0.0,0.0
"for likely long-term , possibly lifelong duration.","term, possibly lifelong duration. the [SEP]",0,0.5,0.5,0.5
cefuroxime,,0,0.0,0.0,0.0
htn,above [SEP],0,0.0,0.0,0.0
zyprexa,,0,0.0,0.0,0.0
the cxr,,0,0.0,0.0,0.0
pneumonia.,,0,0.0,0.0,0.0
a flex sigmoidoscopy,,0,0.0,0.0,0.0
significant hypertension,,0,0.0,0.0,0.0
prednisone,,0,0.0,0.0,0.0
x1 prn,12.,0,0.0,0.0,0.0
qid prn,"##r 2 puff inh qid prn shortness of breath, wheezing [SEP]",0,1.0,0.18181818181818182,0.3076923076923077
chest x-ray,,0,0.0,0.0,0.0
heent examination,,0,0.0,0.0,0.0
fludarabine,,0,0.0,0.0,0.0
75 mg,"lt ; 100, hr & lt",0,0.0,0.0,0.0
telemetry,which demonstrated no dysrhythmia during this time. [SEP],0,0.0,0.0,0.0
prostate cancer,##coma [SEP],0,0.0,0.0,0.0
pain,. the pain was non raditating and partially releived [SEP],0,1.0,0.1111111111111111,0.19999999999999998
dvt,[SEP],0,0.0,0.0,0.0
prophylaxis:,prophylaxis : the patient was on dvt dose lovenox inhouse [SEP],0,1.0,0.1,0.18181818181818182
1 drop,. xalatan 1 drop ou q p. m. timoptic 0. 5 % 1 drop os q day. [SEP],0,1.0,0.125,0.2222222222222222
dyslipidemia ,,0,0.0,0.0,0.0
2 g,,0,0.0,0.0,0.0
an upper endoscopy,,0,0.0,0.0,0.0
work-up,hemoptysis and on work - up was found to have a left lower,0,0.0,0.0,0.0
two tabs,p. o. b. i. d. [SEP],0,0.0,0.0,0.0
gross examination,,0,0.0,0.0,0.0
bid,"hold if : hr & lt ; 55, sbp & lt ; 95 [SEP]",0,0.0,0.0,0.0
for two weeks.,she is on ticlid for two weeks. her blood pressure was [SEP],0,1.0,0.25,0.4
insulin,,0,0.0,0.0,0.0
for 48 hours,,0,0.0,0.0,0.0
325 mg,,0,0.0,0.0,0.0
low dose,to maintain his cardiac output. [SEP],0,0.0,0.0,0.0
group a strep growth,"empiric coverage of his wound, with group a s",0,0.5,0.2222222222222222,0.30769230769230765
7d,psy. pt self - d / c'd wellbutrin effexor 7d pta,0,1.0,0.1111111111111111,0.19999999999999998
obese,in nad [SEP],0,0.0,0.0,0.0
qd,,0,0.0,0.0,0.0
a ct abd,##ydro with stranding consistent with pylonephritis. [SEP],0,0.0,0.0,0.0
bp slightly elevated at last visit at 144/68,,0,0.0,0.0,0.0
meningitis,,0,0.0,0.0,0.0
anxiety,,0,0.0,0.0,0.0
tachycardia.,,0,0.0,0.0,0.0
daily prn,##stipation [SEP],0,0.0,0.0,0.0
nitro.,,0,0.0,0.0,0.0
130/90,,0,0.0,0.0,0.0
t.i.d.,,0,0.0,0.0,0.0
bmi 35.1 ,by last weight in the system [SEP],0,0.0,0.0,0.0
examination,,0,0.0,0.0,0.0
previous substernal gastric bypass,,0,0.0,0.0,0.0
a subsequent workup,,0,0.0,0.0,0.0
respiratory compromise,,0,0.0,0.0,0.0
 hga1c is approx 9,,0,0.0,0.0,0.0
"40 , 000 units",". procrit 40, 000 units subcutaneously every other week. [SEP]",0,1.0,0.3333333333333333,0.5
sputum culture,,0,0.0,0.0,0.0
pain.,,0,0.0,0.0,0.0
ultrasound,,0,0.0,0.0,0.0
swelling,,0,0.0,0.0,0.0
number of doses required (approximate): 3,approximate ) : 3 [SEP],0,0.3333333333333333,0.6666666666666666,0.4444444444444444
14-day course...until 4/18/04,( until 4 / 18 / 04 ). 1 ) complete 14 - day course of levofloxacin ( until 4 / 18 / 04 ). [SEP],0,0.0,0.0,0.0
100 mcg,,0,0.0,0.0,0.0
echo,,0,0.0,0.0,0.0
2076-09-21,", joel [ mrn : 0370149rsc ] [SEP]",0,0.0,0.0,0.0
pan sensitive,,0,0.0,0.0,0.0
celexa.,,0,0.0,0.0,0.0
200 iu 1 tab,,0,0.0,0.0,0.0
